,index,capitalexpenditures,cashandcashequivalents,cashcashequivalentsandshortterminvestments,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,cfdepreciationamortization,changeinaccountsreceivable,changeincurrentassets,changeincurrentliabilities,commonstock,costofrevenue,dividendspaid,ebit,effectofexchangerateoncash,equityearnings,goodwill,grossprofit,incomebeforetaxes,intangibleassets,interestexpense,investmentchangesnet,minorityinterest,netchangeincash,netincome,netincomeapplicabletocommon,otherassets,othercurrentassets,othercurrentliabilities,otherequity,otherliabilities,preferredstock,propertyplantequipmentnet,researchdevelopmentexpense,retainedearnings,sellinggeneraladministrativeexpenses,totaladjustments,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity,treasurystock
42,37,-169925000.0,75225000.0,75225000.0,-136025000.0,-284450000.0,415550000.0,98625000.0,-125974701.22,-299500000.0,208650000.0,1600000.0,13896850000.0,-552583814.394,694600000.0,-33798344.8718,231113322.917,1245975000.0,2634700000.0,566750000.0,299725000.0,-130700000.0,-18000000.0,379459200.855,-4925000.0,347850000.0,347850000.0,240800000.0,197200000.0,422025000.0,50275000.0,170150000.0,0.0,2175775000.0,661361375.0,3176025000.0,1853325000.0,66800000.0,7428900000.0,3466625000.0,3324525000.0,5499675000.0,1903475000.0,711125000.0,16531550000.0,828325000.0,1929225000.0,-1286100000.0
43,45,-81500000.0,4095500000.0,4300250000.0,-725500000.0,91500000.0,1213250000.0,358000000.0,-3000000.0,-324250000.0,7500000.0,0.0,1622500000.0,-190250000.0,1333500000.0,-70250000.0,231113322.917,7098750000.0,3028000000.0,1272250000.0,563000000.0,-276211750.0,170250000.0,379459200.855,509000000.0,1019750000.0,1019750000.0,35750000.0,687000000.0,902660824.561,50275000.0,248000000.0,143878233.696,149750000.0,597000000.0,2225250000.0,1091250000.0,193500000.0,14058750000.0,6201000000.0,2581750000.0,5142750000.0,2997333333.33,631250000.0,4650500000.0,8333333.33333,8916000000.0,-3858666666.67
44,50,-388056250.0,116843750.0,116843750.0,-893945750.0,-417254500.0,1317941000.0,229670250.0,-18010000.0,-226263750.0,345222250.0,386750.0,4268084500.0,-552583814.394,1681753750.0,-189500.0,231113322.917,335237000.0,4556835250.0,1506907250.0,3333665378.33,-174846500.0,-3359000.0,379459200.855,6551250.0,966392750.0,966392750.0,143485500.0,96383500.0,902660824.561,50275000.0,411957500.0,0.0,2976659750.0,661361375.0,-1146313500.0,2875081500.0,351548250.0,6636297000.0,3157499000.0,3949183000.0,8164155250.0,3803014750.0,168650500.0,8824919750.0,109651500.0,-1527858250.0,-986391500.0
45,54,-301468250.0,702556750.0,1153968000.0,-985319750.0,-335193250.0,1246827000.0,209150750.0,-125974701.22,-139758250.0,108775000.0,3337500.0,6573641250.0,-552583814.394,1593866750.0,-13269000.0,231113322.917,413706250.0,4376262250.0,1580207250.0,3333665378.33,-50458000.0,137049500.0,379459200.855,-77003250.0,1001772250.0,1001772250.0,319243250.0,360956000.0,902660824.561,50275000.0,92885500.0,0.0,1480356500.0,661361375.0,8064678500.0,2782395500.0,245054750.0,6279881000.0,3977159250.0,1689245000.0,2608197250.0,1500000000.0,2970198852.48,10949903500.0,262875750.0,3671683750.0,-5987666750.0
46,56,-654000000.0,2033750000.0,2453500000.0,-694500000.0,-888750000.0,1936000000.0,808500000.0,-125974701.22,163250000.0,15000000.0,34500000.0,32631250000.0,-559750000.0,1240750000.0,-22500000.0,231113322.917,678250000.0,9948750000.0,1178750000.0,212750000.0,-102500000.0,-292500000.0,320750000.0,380750000.0,71250000.0,71250000.0,541250000.0,1078000000.0,571500000.0,50275000.0,1020750000.0,0.0,2908500000.0,661361375.0,3445500000.0,8351750000.0,1549250000.0,15515250000.0,11139500000.0,8719500000.0,11568500000.0,1507500000.0,1895000000.0,42580000000.0,438000000.0,3946750000.0,-4606365266.67
47,68,-445475000.0,703150000.0,703150000.0,-186350000.0,-489900000.0,776875000.0,305425000.0,-125974701.22,-141225000.0,39725000.0,1850000.0,5962100000.0,-60775000.0,842325000.0,-13650000.0,42950000.0,1192575000.0,1547800000.0,801125000.0,3333665378.33,-46150000.0,351460245.305,68775000.0,86975000.0,582775000.0,582775000.0,583050000.0,567578373.264,902660824.561,50275000.0,340700000.0,0.0,1871400000.0,661361375.0,2904000000.0,647225000.0,169000000.0,6626100000.0,2594975000.0,1825150000.0,3464275000.0,828100000.0,1255575000.0,7509900000.0,411625000.0,3161825000.0,-708925000.0
48,78,-215750000.0,541000000.0,541000000.0,-1262750000.0,-428250000.0,1678000000.0,354000000.0,-125974701.22,-590500000.0,-327500000.0,1000000.0,18192504985.0,-268500000.0,2829500000.0,-33798344.8718,-42750000.0,7606000000.0,13567000000.0,2437250000.0,6228500000.0,-393500000.0,127750000.0,379459200.855,-13000000.0,1929250000.0,1929250000.0,4510500000.0,549500000.0,1018000000.0,50275000.0,2401500000.0,143878233.696,1884250000.0,661361375.0,-25483250000.0,2512000000.0,-347750000.0,25786250000.0,5557000000.0,4029500000.0,16522000000.0,7160250000.0,3229000000.0,13567000000.0,1468250000.0,9264250000.0,-8265000000.0
49,81,-2440000000.0,427000000.0,427000000.0,-1022750000.0,-2245250000.0,3257250000.0,1568000000.0,-125974701.22,202000000.0,-135000000.0,364000000.0,10411500000.0,-847500000.0,1760250000.0,-13750000.0,231113322.917,3208250000.0,5217250000.0,1382750000.0,1301500000.0,-327000000.0,351460245.305,379459200.855,-24500000.0,1381000000.0,1381000000.0,738250000.0,567578373.264,3403250000.0,50275000.0,766750000.0,143878233.696,32467250000.0,661361375.0,18713000000.0,1842500000.0,1876250000.0,39358500000.0,1643250000.0,6771500000.0,15207250000.0,7669000000.0,573750000.0,15628750000.0,1556750000.0,24151250000.0,-2993250000.0
50,92,-6746000000.0,4549750000.0,5973000000.0,-7534250000.0,-8060250000.0,15076000000.0,9527750000.0,-125974701.22,-2271000000.0,-42000000.0,30750000.0,19276750000.0,-2116000000.0,12841750000.0,-33798344.8718,233750000.0,27068250000.0,43684250000.0,10615250000.0,76945500000.0,-2554250000.0,-461500000.0,385500000.0,-518500000.0,6389750000.0,6389750000.0,7512000000.0,2352000000.0,902660824.561,50275000.0,12127000000.0,0.0,28896000000.0,661361375.0,17756250000.0,4780250000.0,7888750000.0,1.6023525e+11,14042500000.0,16569250000.0,1.0146775e+11,41152000000.0,5717500000.0,62961000000.0,2810000000.0,50008750000.0,-7517000000.0
51,94,-200175000.0,366616000.0,566334500.0,-83722500.0,-378219000.0,510476500.0,91399000.0,-7653000.0,9611750.0,26824500.0,349750.0,2255385000.0,-552583814.394,518626750.0,121750.0,231113322.917,21939000.0,825523000.0,514041000.0,3333665378.33,-276211750.0,-178044000.0,379459200.855,48656750.0,316439250.0,316439250.0,37811250.0,567578373.264,133000.0,50275000.0,21925750.0,0.0,922219000.0,661361375.0,1155021500.0,202616250.0,194037250.0,1912385000.0,648146250.0,197310750.0,452182750.0,6354560073.84,28450250.0,3080908000.0,667636179.398,1460202250.0,-558781000.0
52,95,-682750000.0,1963250000.0,2155000000.0,-752500000.0,-903500000.0,1990000000.0,387000000.0,-50000000.0,-110333333.333,-147000000.0,2074250000.0,13439500000.0,-450750000.0,1937250000.0,-14500000.0,382750000.0,431000000.0,4536500000.0,1991000000.0,324000000.0,-45250000.0,-15250000.0,353500000.0,319500000.0,1656750000.0,1656750000.0,1061750000.0,250750000.0,369666666.667,-17250000.0,1199750000.0,143878233.696,2963500000.0,706000000.0,7833000000.0,1889250000.0,238000000.0,13680000000.0,7988000000.0,3545500000.0,6841500000.0,1154250000.0,2398250000.0,17976000000.0,94750000.0,6838500000.0,-2114000000.0
53,101,-198248250.0,817926250.0,905692500.0,-763540500.0,-399316250.0,1163586000.0,152590500.0,-24085000.0,-83861000.0,74316500.0,2825000.0,1329643250.0,-288653250.0,1365382000.0,-1866000.0,231113322.917,353371250.0,3371182500.0,1362415750.0,9788000.0,-276211750.0,-116998250.0,379459200.855,-1136750.0,933866500.0,933866500.0,145035250.0,79407000.0,902660824.561,50275000.0,406879750.0,0.0,658867000.0,661361375.0,-288610750.0,2005800500.0,229719500.0,3233616250.0,1795770000.0,711701250.0,1124788500.0,6207500.0,172853500.0,4700825750.0,41038750.0,2108827750.0,-4606365266.67
54,104,-1711500000.0,4479750000.0,5976500000.0,-1075000000.0,-1690000000.0,3419000000.0,934500000.0,-125974701.22,-648250000.0,597250000.0,2000000.0,88742000000.0,-1288250000.0,2867750000.0,-23000000.0,231113322.917,3428872788.56,12720000000.0,2849500000.0,3333665378.33,-105750000.0,-22250000.0,279750000.0,631000000.0,1817000000.0,1817000000.0,611000000.0,567578373.264,1053500000.0,50275000.0,1826113234.85,0.0,13526000000.0,661361375.0,7171500000.0,9803000000.0,1554500000.0,29302000000.0,15165000000.0,12994750000.0,17427250000.0,3181250000.0,1085000000.0,1.01462e+11,900000000.0,11874750000.0,-4606365266.67
55,114,-890204750.0,624298500.0,1040332250.0,-483318250.0,-891255000.0,1219909500.0,916915500.0,-48898500.0,-34778750.0,-3610250.0,3447000.0,2967897250.0,-161539500.0,911813750.0,-22938000.0,349750.0,309210750.0,3278948000.0,361619000.0,987445250.0,-631239250.0,-10500.0,1128500.0,140636750.0,325620000.0,325620000.0,367182250.0,51709000.0,118637750.0,50275000.0,567431500.0,0.0,3050816250.0,661361375.0,-4759650500.0,1476752250.0,894213250.0,6937465250.0,1596901000.0,1620915250.0,12311737250.0,9734734000.0,296601000.0,6246845250.0,424907000.0,-5385204500.0,-1527814250.0
56,122,-499717000.0,338081000.0,338081000.0,-730479000.0,-426337000.0,1177410250.0,313377250.0,-125974701.22,-280099750.0,131376750.0,281237750.0,11555377750.0,-552583814.394,1662839500.0,-33798344.8718,231113322.917,4338589000.0,5255390000.0,1507968500.0,1216253000.0,-127510500.0,351460245.305,379459200.855,20594250.0,952452000.0,952452000.0,39513500.0,567578373.264,902660824.561,50275000.0,259100750.0,0.0,2020001250.0,661361375.0,1914037000.0,3592550500.0,224958250.0,10536957500.0,2922600750.0,1762040000.0,5343921750.0,2692860500.0,2970198852.48,16810767750.0,44651500.0,5193035750.0,-4606365266.67
57,124,-52025000.0,854875000.0,901425000.0,436525000.0,-66875000.0,-541000000.0,61125000.0,-125974701.22,-1102675000.0,66800000.0,3375000.0,4409450000.0,-51100000.0,1056950000.0,-33798344.8718,231113322.917,47125000.0,1159300000.0,1057650000.0,3333665378.33,-19800000.0,76850000.0,3075000.0,-171350000.0,1129275000.0,1129275000.0,483975000.0,567578373.264,902660824.561,50275000.0,1826113234.85,0.0,106925000.0,661361375.0,1838450000.0,102350000.0,-1047075000.0,7916375000.0,8325002475.74,5702131713.08,4069625000.0,2847375000.0,13400000.0,5568750000.0,667636179.398,3846750000.0,-134300000.0
58,126,-3362500000.0,3481000000.0,3481000000.0,-4285500000.0,-4016500000.0,8548000000.0,2077000000.0,-125974701.22,-389250000.0,-80250000.0,32442000000.0,27008500000.0,-1166000000.0,9300000000.0,-71250000.0,688500000.0,26115000000.0,17247750000.0,9103750000.0,6235000000.0,-343000000.0,328000000.0,2552000000.0,174750000.0,6031500000.0,6031500000.0,7169000000.0,1472250000.0,2671000000.0,50275000.0,6119250000.0,0.0,21729750000.0,661361375.0,45708000000.0,8296666666.67,2030250000.0,78112250000.0,14187750000.0,12474250000.0,36229500000.0,11767750000.0,6877750000.0,44256250000.0,2586250000.0,41882750000.0,-34004500000.0
59,127,-92500000.0,756000000.0,756000000.0,-355250000.0,-853000000.0,1200500000.0,1350000000.0,-125974701.22,-1335000000.0,105250000.0,3500000.0,1551750000.0,-552583814.394,1879750000.0,-17000000.0,-20000000.0,7066750000.0,3562000000.0,1661000000.0,1179500000.0,-272500000.0,-139750000.0,1750000.0,-24750000.0,1072250000.0,1072250000.0,1830250000.0,205250000.0,902660824.561,50275000.0,264250000.0,2000000.0,458750000.0,661361375.0,2477000000.0,1437000000.0,127500000.0,13959000000.0,2515500000.0,1397500000.0,7611750000.0,5489750000.0,1244000000.0,5113750000.0,295250000.0,6151500000.0,-2969500000.0
60,128,-718000000.0,1190250000.0,1195750000.0,-1379750000.0,-870500000.0,1685000000.0,533750000.0,-35000000.0,-43250000.0,-109750000.0,3000000.0,13416000000.0,-182500000.0,1662750000.0,-13500000.0,25000000.0,408250000.0,2845500000.0,1519750000.0,715000000.0,-134250000.0,5250000.0,498500000.0,-578750000.0,1196250000.0,1196250000.0,554000000.0,607500000.0,902660824.561,50275000.0,458500000.0,0.0,2933500000.0,661361375.0,990000000.0,968000000.0,404000000.0,10274250000.0,5426000000.0,3788500000.0,7910750000.0,2272000000.0,2543500000.0,16261500000.0,85500000.0,2363500000.0,-4606365266.67
61,129,-304500000.0,455000000.0,455000000.0,-384750000.0,-247000000.0,771425000.0,183900000.0,-125974701.22,-71250000.0,70900000.0,1875000.0,4903175000.0,-552583814.394,928175000.0,-1450000.0,231113322.917,170075000.0,2713700000.0,916725000.0,3333665378.33,-25300000.0,57500000.0,379459200.855,138225000.0,575875000.0,575875000.0,123225000.0,567578373.264,267225000.0,50275000.0,156450000.0,143878233.696,1022625000.0,661361375.0,1489800000.0,1785525000.0,195550000.0,2854875000.0,1514000000.0,701275000.0,1362975000.0,505250000.0,2970198852.48,7616875000.0,10650000.0,1491900000.0,-4606365266.67
62,135,-482550000.0,81875000.0,81875000.0,-96300000.0,-660675000.0,751350000.0,294275000.0,-125974701.22,54400000.0,22500000.0,1859350000.0,4848725000.0,-236475000.0,476825000.0,-33798344.8718,231113322.917,709125000.0,1409750000.0,362825000.0,516825000.0,-276211750.0,1650000.0,379459200.855,74225000.0,412475000.0,412475000.0,259125000.0,695150000.0,496725000.0,50275000.0,294100000.0,0.0,3836350000.0,661361375.0,2022350000.0,642925000.0,338875000.0,6362100000.0,1040675000.0,1523950000.0,4363450000.0,2013375000.0,76500000.0,6258475000.0,296300000.0,1998650000.0,-1759250000.0
63,140,-105800000.0,1602800000.0,2230400000.0,-78800000.0,-288600000.0,540000000.0,221400000.0,-125974701.22,-26800000.0,74000000.0,3000000.0,1452200000.0,-552583814.394,165000000.0,-13600000.0,231113322.917,1597000000.0,2471600000.0,162000000.0,210800000.0,-276211750.0,-67800000.0,379459200.855,159000000.0,156200000.0,156200000.0,141200000.0,279400000.0,902660824.561,50275000.0,315400000.0,0.0,519600000.0,1135200000.0,144800000.0,1120400000.0,383800000.0,5470400000.0,2964800000.0,2235000000.0,2914800000.0,335600000.0,340400000.0,3923800000.0,602000000.0,2549400000.0,-4606365266.67
64,165,-270125500.0,1101507000.0,1620651500.0,-267662000.0,-570263750.0,1048267500.0,330855000.0,-109828250.0,130391750.0,255810250.0,20000.0,969247750.0,-91857500.0,448789250.0,-35699750.0,231113322.917,3378136500.0,3534277250.0,379365750.0,991611250.0,-90988250.0,26108250.0,109353750.0,195375250.0,345853000.0,345853000.0,1734863093.07,456426000.0,419800000.0,50275000.0,140769750.0,143878233.696,440870750.0,661361375.0,-336311750.0,2414416250.0,712179750.0,7599505750.0,2515117750.0,3261107000.0,5262438000.0,1373706250.0,575812000.0,4503525000.0,667636179.398,2102463500.0,-3237951000.0
65,166,-5960250000.0,14508000000.0,34856750000.0,2755000000.0,-14546500000.0,10945000000.0,6422333333.33,-2481666666.67,-3431000000.0,2521333333.33,39500000.0,1.2191225e+11,-1072250000.0,5562250000.0,-165500000.0,858000000.0,3428872788.56,18127250000.0,6067250000.0,3333665378.33,-789000000.0,34173750000.0,36250000.0,-1012000000.0,9048750000.0,9048750000.0,23467000000.0,567578373.264,902660824.561,50275000.0,44240666666.7,143878233.696,26263750000.0,661361375.0,19751000000.0,12426500000.0,6007666666.67,1.94615e+11,1.272005e+11,30491750000.0,1.7389325e+11,1.0960125e+11,85134500000.0,1.400395e+11,667636179.398,20473000000.0,-453000000.0
66,180,-103058500.0,265368500.0,265407250.0,-235719750.0,-170388500.0,375608000.0,73832000.0,-43214250.0,-117039250.0,34250000.0,583750.0,1321471250.0,-9505750.0,522240750.0,1367000.0,231113322.917,158382250.0,1727146750.0,515831500.0,151816250.0,-8249250.0,1905750.0,7619250.0,-29133250.0,348240500.0,348240500.0,1734863093.07,567578373.264,902660824.561,50275000.0,56937500.0,143878233.696,329692000.0,661361375.0,1037440000.0,1204906000.0,16528000.0,1980719250.0,1337207500.0,434197750.0,884219000.0,297436500.0,387795750.0,3048618000.0,10473000.0,1096500250.0,-450700000.0
67,181,-621500000.0,8595000000.0,8595000000.0,-3016500000.0,-746000000.0,2959500000.0,945250000.0,-125974701.22,-1125500000.0,91000000.0,23500000.0,18192504985.0,-618750000.0,4812000000.0,-143000000.0,566250000.0,15794500000.0,27206250000.0,4805250000.0,7214000000.0,-1044500000.0,23750000.0,1922250000.0,-920250000.0,3882250000.0,3882250000.0,6414250000.0,531750000.0,902660824.561,50275000.0,3332250000.0,143878233.696,4529000000.0,661361375.0,6243000000.0,3903500000.0,-1092750000.0,56095000000.0,18043750000.0,9119750000.0,33317000000.0,16306250000.0,6216250000.0,27206250000.0,1767250000.0,22292250000.0,-4606365266.67
68,192,-7243250000.0,18367000000.0,30268500000.0,1076750000.0,-11576250000.0,10364750000.0,15527750000.0,-125974701.22,-438985130.342,215780474.359,15250000.0,1.38027e+11,-1676750000.0,-4511500000.0,-440750000.0,2164500000.0,8494750000.0,15445000000.0,-4057500000.0,6868500000.0,-441500000.0,-5654500000.0,690250000.0,-575500000.0,6168250000.0,6168250000.0,16329250000.0,4039750000.0,3944000000.0,50275000.0,16143500000.0,5972750000.0,25202750000.0,661361375.0,11408250000.0,12683500000.0,4171750000.0,1.595115e+11,75022500000.0,58832750000.0,1.214045e+11,15228750000.0,19018250000.0,1.53472e+11,8144000000.0,38107000000.0,-4606365266.67
69,194,-147475000.0,543925000.0,543925000.0,-368225000.0,-199425000.0,623800000.0,173300000.0,-125974701.22,-37725000.0,60425000.0,100000.0,6501175000.0,-95425000.0,430025000.0,-17250000.0,231113322.917,1551800000.0,2692000000.0,420575000.0,198650000.0,-10300000.0,351460245.305,-1900000.0,38900000.0,204375000.0,204375000.0,67025000.0,15800000.0,902660824.561,50275000.0,93525000.0,0.0,507125000.0,661361375.0,2002025000.0,1892850000.0,419800000.0,4264325000.0,1939725000.0,1613375000.0,1852450000.0,117400000.0,83975000.0,9193175000.0,2500000.0,2411875000.0,-4606365266.67
70,197,-109300000.0,315693000.0,315693000.0,-413382750.0,-523914500.0,844560250.0,117397250.0,-103225750.0,-159611250.0,268035250.0,154344500.0,9673605750.0,-312710000.0,1024521250.0,-5322500.0,231113322.917,642362000.0,4049453000.0,1017945250.0,415566333.333,-24894250.0,351460245.305,10171500.0,-98059500.0,652350500.0,652350500.0,475816000.0,567578373.264,902660824.561,50275000.0,448479250.0,0.0,601683000.0,661361375.0,3458721250.0,2898240000.0,192209750.0,7234092500.0,5097214250.0,2816836250.0,4136038500.0,437500000.0,1622055750.0,13723058750.0,195031000.0,3098054000.0,-4606365266.67
71,198,-647750000.0,1592500000.0,1605000000.0,-1148500000.0,-629500000.0,1783250000.0,489750000.0,-125974701.22,-85250000.0,11250000.0,46500000.0,9689000000.0,-295000000.0,1903000000.0,-16750000.0,231113322.917,3428872788.56,6006750000.0,1834000000.0,3333665378.33,-74250000.0,25000000.0,379459200.855,-11500000.0,1127500000.0,1127500000.0,642500000.0,894500000.0,902660824.561,50275000.0,1008250000.0,143878233.696,2668250000.0,661361375.0,10659500000.0,4233247550.0,655750000.0,7607750000.0,4297000000.0,2287750000.0,4684250000.0,1388250000.0,2970198852.48,15695750000.0,26250000.0,2923500000.0,-10117500000.0
72,201,-1065250000.0,2552500000.0,2552500000.0,409750000.0,-1003000000.0,772250000.0,747250000.0,27000000.0,12250000.0,319750000.0,251750000.0,16328000000.0,-82500000.0,1169000000.0,-140000000.0,231113322.917,646750000.0,4031250000.0,639500000.0,143250000.0,-376750000.0,-6500000.0,255000000.0,39000000.0,909000000.0,887250000.0,586500000.0,567578373.264,1067750000.0,50275000.0,4142750000.0,375000000.0,6951000000.0,661361375.0,2214500000.0,2754500000.0,-190250000.0,17559500000.0,8669500000.0,5253000000.0,15400750000.0,5513750000.0,2493250000.0,20359250000.0,218750000.0,1583750000.0,-4606365266.67
73,205,-109228000.0,766751250.0,766751250.0,-291757250.0,-108003750.0,446602000.0,205520000.0,-69784250.0,-89597750.0,48090500.0,104847000.0,1719879000.0,-188119000.0,562058500.0,-5498250.0,231113322.917,534369000.0,2463605000.0,457901250.0,396119750.0,-94711500.0,-14470750.0,379459200.855,41342750.0,355873500.0,355873500.0,696244250.0,567578373.264,902660824.561,50275000.0,392854500.0,0.0,230546750.0,207245500.0,3405553250.0,1272800250.0,91951000.0,4347642500.0,2490362750.0,1085248250.0,2807373500.0,1329270750.0,1063208000.0,4183484000.0,273499500.0,1518225250.0,-2639323500.0
